"id","operator_id","operation_id","date","bundle_number","style_id","floor_id","line_id","complete_piece","total_time","break_time","off_standard_time"
735,5939,33112,"2022-04-07",735,8059,24,133,12,4,0,0
736,2845,28968,"2022-04-07",736,8059,24,133,12,6,0,0
737,2845,28968,"2022-04-07",737,8059,24,133,2,5,0,0
738,2845,28968,"2022-04-07",738,8059,24,133,12,6,0,0
739,2845,28968,"2022-04-07",739,8059,24,133,5,8,0,0
740,1137,33858,"2022-04-07",740,8059,24,133,12,47,0,0
741,2845,28968,"2022-04-07",741,8059,24,133,12,6,0,0
742,2845,28968,"2022-04-07",742,8059,24,133,12,4,0,0
743,2845,28968,"2022-04-07",743,8059,24,133,2,5,0,0
744,2845,28968,"2022-04-07",744,8059,24,133,12,4,0,0
745,2845,28968,"2022-04-07",745,8059,24,133,12,5,0,0
747,2845,28968,"2022-04-07",747,8059,24,133,12,6,0,0
750,8246,43605,"2022-04-07",750,8059,26,91,20,688,0,0
751,2845,28968,"2022-04-07",751,8059,24,133,12,5,0,0
752,2845,28968,"2022-04-07",752,8059,24,133,12,4,0,0
753,2845,28968,"2022-04-07",753,8059,24,133,7,4,0,0
755,2845,28968,"2022-04-07",755,8059,24,133,12,4,0,0
756,1195,44018,"2022-04-07",756,8059,24,133,12,16,0,0
757,1195,44018,"2022-04-07",757,8059,24,133,12,3,0,0
758,1195,44018,"2022-04-07",758,8059,24,133,9,2,0,0
759,1195,44018,"2022-04-07",759,8059,24,133,12,3,0,0
760,1195,44018,"2022-04-07",760,8059,24,133,12,4,0,0
761,1195,44018,"2022-04-07",761,8059,24,133,12,3,0,0
763,8246,43605,"2022-04-07",763,8059,26,91,25,856,0,0
764,340,42664,"2022-04-07",764,8059,26,91,20,1233,0,0
765,1137,33858,"2022-04-07",765,8059,24,133,12,501,0,0
766,5802,36347,"2022-04-07",766,8059,24,133,12,3,0,0
768,5802,36347,"2022-04-07",768,8059,24,133,5,4,0,0
769,5802,36347,"2022-04-07",769,8059,24,133,12,6,0,0
770,5802,36347,"2022-04-07",770,8059,24,133,12,4,0,0
771,5802,36347,"2022-04-07",771,8059,24,133,12,5,0,0
772,5802,36347,"2022-04-07",772,8059,24,133,12,6,0,0
773,5802,36347,"2022-04-07",773,8059,24,133,12,6,0,0
774,5802,36347,"2022-04-07",774,8059,24,133,2,9,0,0
775,5802,36347,"2022-04-07",775,8059,24,133,2,5,0,0
776,5802,36347,"2022-04-07",776,8059,24,133,12,7,0,0
777,5802,36347,"2022-04-07",777,8059,24,133,12,3,0,0
778,1137,33858,"2022-04-07",778,8059,24,133,8,8,0,0
779,5802,36347,"2022-04-07",779,8059,24,133,12,4,0,0
780,5802,36347,"2022-04-07",780,8059,24,133,12,3,0,0
781,5802,36347,"2022-04-07",781,8059,24,133,12,5,0,0
783,340,42664,"2022-04-07",783,8059,26,91,20,439,0,0
786,2846,29514,"2022-04-07",786,8059,24,133,9,3,0,0
787,2846,29514,"2022-04-07",787,8059,24,133,12,4,0,0
788,340,42664,"2022-04-07",788,8059,26,91,25,462,0,0
790,1137,33858,"2022-04-07",790,8059,24,133,12,5,0,0
791,5324,29488,"2022-04-07",791,8059,24,133,7,4,0,0
793,8179,29507,"2022-04-07",793,8059,24,133,12,36,0,0
795,1137,33858,"2022-04-07",795,8059,24,133,12,4,0,0
800,3143,29504,"2022-04-07",800,8059,24,133,12,4,0,0
805,2845,28968,"2022-04-08",805,7654,24,133,12,7,0,0
806,5802,36347,"2022-04-08",806,7654,24,133,12,6,0,0
807,5802,36347,"2022-04-08",807,7654,24,133,12,10,0,0
808,5802,36347,"2022-04-08",808,7654,24,133,12,14,0,0
809,5802,36347,"2022-04-08",809,7654,24,133,12,8,0,0
810,5802,36347,"2022-04-08",810,7654,24,133,12,10,0,0
811,5802,36347,"2022-04-08",811,7654,24,133,12,8,0,0
812,2845,28968,"2022-04-08",812,7654,24,133,12,7,0,0
813,5802,36347,"2022-04-08",813,7654,24,133,12,9,0,0
814,5802,36347,"2022-04-08",814,7654,24,133,12,10,0,0
816,5802,36347,"2022-04-08",816,7654,24,133,12,11,0,0
817,8246,43605,"2022-04-08",817,7654,26,91,20,710,0,0
818,1195,44018,"2022-04-08",818,7654,24,133,12,6,0,0
819,1195,44018,"2022-04-08",819,7654,24,133,12,4,0,0
820,1195,44018,"2022-04-08",820,7654,24,133,12,5,0,0
821,1195,44018,"2022-04-08",821,7654,24,133,12,4,0,0
822,1195,44018,"2022-04-08",822,7654,24,133,12,10,0,0
823,1195,44018,"2022-04-08",823,7654,24,133,4,3,0,0
824,5802,36347,"2022-04-08",824,7654,24,133,12,9,0,0
825,2846,29514,"2022-04-08",825,7654,24,133,12,3,0,0
826,1195,44018,"2022-04-08",826,7654,24,133,9,9,0,0
827,2846,29514,"2022-04-08",827,7654,24,133,12,2,0,0
828,2846,29514,"2022-04-08",828,7654,24,133,12,3,0,0
829,5802,36347,"2022-04-08",829,7654,24,133,12,12,0,0
830,1195,44018,"2022-04-08",830,7654,24,133,12,14,0,0
833,5802,36347,"2022-04-08",833,7654,24,133,12,12,0,0
834,1195,44018,"2022-04-08",834,7654,24,133,12,4,0,0
835,2846,29514,"2022-04-08",835,7654,24,133,4,1,0,0
836,1195,44018,"2022-04-08",836,7654,24,133,12,5,0,0
837,2846,29514,"2022-04-08",837,7654,24,133,12,2,0,0
838,2846,29514,"2022-04-08",838,7654,24,133,9,2,0,0
839,2846,29514,"2022-04-08",839,7654,24,133,12,2,0,0
841,5802,36347,"2022-04-08",841,7654,24,133,12,8,0,0
842,5802,36347,"2022-04-08",842,7654,24,133,12,11,0,0
844,5802,36347,"2022-04-08",844,7654,24,133,12,13,0,0
846,5802,36347,"2022-04-08",846,7654,24,133,12,11,0,0
847,5802,36347,"2022-04-08",847,7654,24,133,9,16,0,0
850,5802,36347,"2022-04-08",850,7654,24,133,12,16,0,0
853,5802,36347,"2022-04-08",853,7654,24,133,12,9,0,0
855,5802,36347,"2022-04-08",855,7654,24,133,12,9,0,0
857,5802,36347,"2022-04-08",857,7654,24,133,12,10,0,0
858,5802,36347,"2022-04-08",858,7654,24,133,12,11,0,0
859,5802,36347,"2022-04-08",859,7654,24,133,6,8,0,0
860,5802,36347,"2022-04-08",860,7654,24,133,9,18,0,0
861,5802,36347,"2022-04-08",861,7654,24,133,12,10,0,0
862,2845,28968,"2022-04-08",862,7654,24,133,6,2,0,0
863,5802,36347,"2022-04-08",863,7654,24,133,12,14,0,0
864,1137,33858,"2022-04-08",864,7654,24,133,7,4,0,0
865,1195,44018,"2022-04-08",865,7654,24,133,12,4,0,0
866,5802,36347,"2022-04-08",866,7654,24,133,12,12,0,0
867,5802,36347,"2022-04-08",867,7654,24,133,12,6,0,0
868,5802,36347,"2022-04-08",868,7654,24,133,12,23,0,0
869,2846,29514,"2022-04-08",869,7654,24,133,12,20,0,0
870,5802,36347,"2022-04-08",870,7654,24,133,12,13,0,0
871,2846,29514,"2022-04-08",871,7654,24,133,12,6,0,0
872,5802,36347,"2022-04-08",872,7654,24,133,12,16,0,0
875,5802,36347,"2022-04-08",875,7654,24,133,12,10,0,0
876,5802,36347,"2022-04-08",876,7654,24,133,12,25,0,0
878,1114,29511,"2022-04-08",878,7654,24,133,12,5,0,0
879,5802,36347,"2022-04-08",879,7654,24,133,12,13,0,0
880,1114,29511,"2022-04-08",880,7654,24,133,12,4,0,0
881,340,42664,"2022-04-08",881,7654,26,91,20,48,0,0
882,1114,29511,"2022-04-08",882,8691,24,133,12,2,0,0
883,1114,29511,"2022-04-08",883,8691,24,133,4,3,0,0
884,5802,36347,"2022-04-08",884,8691,24,133,12,8,0,0
885,1114,29511,"2022-04-08",885,8691,24,133,12,3,0,0
886,1114,29511,"2022-04-08",886,8691,24,133,4,2,0,0
887,1114,29511,"2022-04-08",887,8691,24,133,12,3,0,0
888,1114,29511,"2022-04-08",888,8632,24,133,12,3,0,0
889,8246,43605,"2022-04-08",889,8632,26,91,20,639,0,0
890,1114,29511,"2022-04-08",890,8632,24,133,12,3,0,0
891,5802,36347,"2022-04-08",891,8632,24,133,12,9,0,0
892,1114,29511,"2022-04-08",892,8632,24,133,9,2,0,0
893,1114,29511,"2022-04-08",893,8632,24,133,12,3,0,0
894,5802,36347,"2022-04-08",894,8632,24,133,12,17,0,0
895,1114,29511,"2022-04-08",895,8632,24,133,4,1,0,0
896,1114,29511,"2022-04-08",896,8632,24,133,12,3,0,0
897,5802,36347,"2022-04-08",897,8632,24,133,4,8,0,0
898,1114,29511,"2022-04-08",898,8632,24,133,12,7,0,0
899,5802,36347,"2022-04-08",899,8632,24,133,12,8,0,0
900,5802,36347,"2022-04-08",900,8632,24,133,12,14,0,0
901,5804,44014,"2022-04-08",901,8632,24,133,8,4,0,0
902,2845,28968,"2022-04-08",902,8632,24,133,12,4,0,0
903,5804,44014,"2022-04-08",903,8632,24,133,12,4,0,0
904,340,42664,"2022-04-08",904,8632,26,91,25,1126,0,0
905,5804,44014,"2022-04-08",905,8632,24,133,12,4,0,0
906,1137,33858,"2022-04-08",906,8632,24,133,12,6,0,0
907,5804,44014,"2022-04-08",907,8632,24,133,12,7,0,0
908,5804,44014,"2022-04-08",908,8632,24,133,4,2,0,0
910,5804,44014,"2022-04-08",910,8632,24,133,12,4,0,0
911,5804,44014,"2022-04-08",911,8632,24,133,12,4,0,0
912,5804,44014,"2022-04-08",912,8632,24,133,12,3,0,0
913,5804,44014,"2022-04-08",913,8632,24,133,12,4,0,0
914,1114,29511,"2022-04-08",914,8632,24,133,12,5,0,0
915,5804,44014,"2022-04-08",915,8632,24,133,12,5,0,0
916,5804,44014,"2022-04-08",916,8632,24,133,12,3,0,0
917,2845,28968,"2022-04-08",917,8632,24,133,12,3,0,0
918,1137,33858,"2022-04-08",918,8632,24,133,12,5,0,0
919,5804,44014,"2022-04-08",919,8632,24,133,12,4,0,0
920,5804,44014,"2022-04-08",920,8632,24,133,4,2,0,0
921,5804,44014,"2022-04-08",921,8632,24,133,12,4,0,0
922,5804,44014,"2022-04-08",922,8632,24,133,4,3,0,0
923,5804,44014,"2022-04-08",923,8632,24,133,12,5,0,0
924,3143,29504,"2022-04-08",924,8632,24,133,12,4,0,0
925,5802,36360,"2022-04-08",925,8632,24,133,12,5,0,0
926,5802,36360,"2022-04-08",926,8632,24,133,12,6,0,0
927,3143,29504,"2022-04-08",927,8632,24,133,12,8,0,0
928,5802,36360,"2022-04-08",928,8632,24,133,12,6,0,0
929,8246,43605,"2022-04-08",929,8632,26,91,20,634,0,0
930,5802,36360,"2022-04-08",930,8632,24,133,12,7,0,0
931,8179,29507,"2022-04-08",931,8632,24,133,12,3,0,0
932,5802,36360,"2022-04-08",932,8632,24,133,12,6,0,0
933,1053,45087,"2022-04-08",933,8632,24,136,12,8,0,0
934,8179,29507,"2022-04-08",934,8632,24,133,12,3,0,0
935,5802,36360,"2022-04-08",935,8632,24,133,12,6,0,0
936,5802,36360,"2022-04-08",936,8632,24,133,2,6,0,0
938,5802,36360,"2022-04-08",938,8632,24,133,12,16,0,0
939,5802,36360,"2022-04-08",939,8632,24,133,12,5,0,0
940,8179,29507,"2022-04-08",940,8632,24,133,12,51,0,0
941,8179,29507,"2022-04-08",941,8632,24,133,12,4,0,0
942,8179,29507,"2022-04-08",942,8632,24,133,12,11,0,0
943,8179,29507,"2022-04-08",943,8632,24,133,7,3,0,0
944,5802,36360,"2022-04-08",944,8632,24,133,6,4,0,0
945,5939,33112,"2022-04-08",945,8632,24,133,12,15,0,0
946,5939,33112,"2022-04-08",946,8632,24,133,12,4,0,0
947,5324,29488,"2022-04-08",947,8632,24,133,12,6,0,0
948,5939,33112,"2022-04-08",948,8632,24,133,12,16,0,0
949,5939,33112,"2022-04-08",949,8632,24,133,7,5,0,0
950,5939,33112,"2022-04-08",950,8632,24,133,7,5,0,0
951,5939,33112,"2022-04-08",951,8632,24,133,12,9,0,0
952,5939,33112,"2022-04-08",952,8632,24,133,12,7,0,0
953,8246,43605,"2022-04-08",953,8632,26,91,25,841,0,0
954,5802,36360,"2022-04-08",954,8632,24,133,12,21,0,0
955,5939,33112,"2022-04-08",955,8632,24,133,12,8,0,0
956,5939,33112,"2022-04-08",956,8632,24,133,12,240,0,0
957,5802,36360,"2022-04-08",957,8632,24,133,12,14,0,0
958,2845,28968,"2022-04-08",958,8632,24,133,12,5,0,0
959,5939,33112,"2022-04-08",959,8632,24,133,12,7,0,0
960,5802,36360,"2022-04-08",960,8632,24,133,12,209,0,0
961,340,42664,"2022-04-08",961,8632,26,91,20,930,0,0
963,8182,44008,"2022-04-08",963,8632,24,133,12,3,0,0
964,8182,44008,"2022-04-08",964,8632,24,133,12,5,0,0
965,2845,28968,"2022-04-08",965,8632,24,133,12,5,0,0
966,8182,44008,"2022-04-08",966,8309,24,133,12,4,0,0
967,5802,36360,"2022-04-08",967,8309,24,133,12,7,0,0
969,5802,36360,"2022-04-08",969,8309,24,133,12,5,0,0
973,5804,44014,"2022-04-08",973,8309,24,133,12,4,0,0
974,2846,29514,"2022-04-08",974,8309,24,133,4,5,0,0
975,5804,44014,"2022-04-08",975,8309,24,133,8,4,0,0
976,1114,29511,"2022-04-08",976,8309,24,133,12,5,0,0
977,3143,29504,"2022-04-08",977,8309,24,133,12,4,0,0
979,1114,29511,"2022-04-08",979,8309,24,133,12,5,0,0
980,5802,36360,"2022-04-08",980,8309,24,133,12,4,0,0
981,5802,36360,"2022-04-08",981,8309,24,133,12,8,0,0
982,8246,43605,"2022-04-08",982,8309,26,91,20,662,0,0
983,2845,28968,"2022-04-08",983,8309,24,133,12,5,0,0
985,2846,29514,"2022-04-08",985,8309,24,133,12,581,0,0
990,8182,44008,"2022-04-08",990,8044,24,133,12,4,0,0
991,1111,44007,"2022-04-08",991,8044,24,133,12,4,0,0
992,5802,36360,"2022-04-08",992,8044,24,133,9,6,0,0
993,1111,44007,"2022-04-08",993,8044,24,133,12,8,0,0
994,5802,36360,"2022-04-08",994,8044,24,133,12,6,0,0
995,5802,36360,"2022-04-08",995,8044,24,133,12,5,0,0
996,5802,36360,"2022-04-08",996,8044,24,133,12,5,0,0
997,5802,36360,"2022-04-08",997,8691,24,133,12,5,0,0
998,1111,44007,"2022-04-08",998,8691,24,133,12,7,0,0
999,5802,36360,"2022-04-08",999,8691,24,133,12,5,0,0
1000,1111,44007,"2022-04-08",1000,8691,24,133,12,5,0,0
1001,2845,28968,"2022-04-08",1001,8702,24,133,12,4,0,0
1002,5802,36360,"2022-04-08",1002,8702,24,133,12,4,0,0
1003,2846,29514,"2022-04-08",1003,8702,24,133,4,4,0,0
1004,5802,36360,"2022-04-08",1004,8702,24,133,12,4,0,0
1005,5324,29488,"2022-04-08",1005,8702,24,133,12,5,0,0
1006,8246,43605,"2022-04-08",1006,8702,26,91,20,696,0,0
1007,2465,29516,"2022-04-08",1007,8702,24,133,12,3,0,0
1008,5804,44014,"2022-04-08",1008,8702,24,133,12,4,0,0
1009,5804,44014,"2022-04-08",1009,8702,24,133,8,3,0,0
1010,2465,29516,"2022-04-08",1010,8702,24,133,12,6,0,0
1011,5804,44014,"2022-04-08",1011,8702,24,133,12,12,0,0
1012,5804,44014,"2022-04-08",1012,8702,24,133,12,12,0,0
1015,2846,29514,"2022-04-08",1015,8702,24,133,12,17,0,0
1017,8182,44008,"2022-04-08",1017,8702,24,133,12,5,0,0
1018,8246,43605,"2022-04-08",1018,8702,26,91,20,699,0,0
1019,2465,29516,"2022-04-08",1019,8702,24,133,12,5,0,0
1020,2465,29516,"2022-04-08",1020,8702,24,133,4,3,0,0
1021,2845,28968,"2022-04-08",1021,8702,24,133,9,3,0,0
1025,5324,29488,"2022-04-08",1025,8702,24,133,12,5,0,0
1026,5324,29488,"2022-04-08",1026,8702,24,133,12,5,0,0
1027,1137,33858,"2022-04-08",1027,8702,24,133,12,4,0,0
1028,1137,33858,"2022-04-08",1028,8702,24,133,12,4,0,0
1029,1137,33858,"2022-04-08",1029,8702,24,133,12,4,0,0
1031,340,42664,"2022-04-08",1031,8702,26,91,20,1330,0,0
1034,1114,29511,"2022-04-08",1034,8702,24,133,12,6,0,0
1035,1114,29511,"2022-04-08",1035,8702,24,133,12,4,0,0
1036,1114,29511,"2022-04-08",1036,8702,24,133,8,3,0,0
1037,1114,29511,"2022-04-08",1037,8702,24,133,12,6,0,0
1038,5804,44014,"2022-04-08",1038,8702,24,133,12,4,0,0
1039,5804,44014,"2022-04-08",1039,8702,24,133,12,3,0,0
1040,5804,44014,"2022-04-08",1040,8702,24,133,7,20,0,0
1041,5804,44014,"2022-04-08",1041,8702,24,133,12,4,0,0
1042,5804,44014,"2022-04-08",1042,8702,24,133,12,4,0,0
1043,5804,44014,"2022-04-08",1043,8702,24,133,12,4,0,0
1044,5804,44014,"2022-04-08",1044,8702,24,133,12,4,0,0
1045,2846,29514,"2022-04-08",1045,8702,24,133,12,4,0,0
1046,5802,36360,"2022-04-08",1046,8702,24,133,12,4,0,0
1047,8246,43605,"2022-04-08",1047,8702,26,91,25,972,84,0
1048,5802,36360,"2022-04-08",1048,8702,24,133,9,4,0,0
1049,5802,36360,"2022-04-08",1049,8702,24,133,12,5,0,0
1050,5802,36360,"2022-04-08",1050,8702,24,133,12,3,0,0
1051,8182,44008,"2022-04-08",1051,8632,24,133,12,6,0,0
1052,2846,29514,"2022-04-08",1052,8632,24,133,12,6,0,0
1053,1195,44018,"2022-04-08",1053,8632,24,133,12,4,0,0
1054,1195,44018,"2022-04-08",1054,8632,24,133,12,3,0,0
1055,1195,44018,"2022-04-08",1055,8632,24,133,12,6,0,0
1056,3143,29504,"2022-04-08",1056,8632,24,133,12,8,0,0
1057,1195,44018,"2022-04-08",1057,8632,24,133,12,3,0,0
1058,1195,44018,"2022-04-08",1058,8632,24,133,12,9,0,0
1059,1195,44018,"2022-04-08",1059,8632,24,133,12,4,0,0
1060,3143,29504,"2022-04-08",1060,8632,24,133,7,2,0,0
1061,1195,44018,"2022-04-08",1061,8632,24,133,12,4,0,0
1062,1195,44018,"2022-04-08",1062,8632,24,133,4,4,0,0
1063,3143,29504,"2022-04-08",1063,8632,24,133,12,3,0,0
1064,1195,44018,"2022-04-08",1064,8632,24,133,12,3,0,0
1065,3143,29504,"2022-04-08",1065,8632,24,133,12,11,0,0
1066,1195,44018,"2022-04-08",1066,8632,24,133,12,6,0,0
1067,1195,44018,"2022-04-08",1067,8632,24,133,12,3,0,0
1068,1195,44018,"2022-04-08",1068,8632,24,133,8,7,0,0
1069,1195,44018,"2022-04-08",1069,8632,24,133,12,7,0,0
1070,1195,44018,"2022-04-08",1070,8632,24,133,12,3,0,0
1072,1195,44018,"2022-04-08",1072,8632,24,133,8,3,0,0
1073,1195,44018,"2022-04-08",1073,8632,24,133,12,12,0,0
1074,2846,29514,"2022-04-08",1074,8632,24,133,12,3,0,0
1078,8182,44008,"2022-04-08",1078,8632,24,133,12,5,0,0
1079,4,226,"2022-04-08",1079,8632,1,1,5,45,0,0
1080,8246,43605,"2022-04-08",1080,8632,26,91,20,799,5,0
1083,4,226,"2022-04-08",1083,8632,1,1,5,45,12,0
1084,4,226,"2022-04-08",1084,8632,1,1,5,2,0,0
1085,5324,29488,"2022-04-08",1085,8632,24,133,12,4,0,0
1086,5324,29488,"2022-04-08",1086,8632,24,133,9,3,0,0
1087,4,226,"2022-04-08",1087,8632,1,1,5,24,0,0
1088,340,42664,"2022-04-08",1088,8632,26,91,20,520,0,0
1089,1195,44018,"2022-04-08",1089,8632,24,133,12,4,0,0
1090,1195,44018,"2022-04-08",1090,8632,24,133,8,8,0,0
1091,1195,44018,"2022-04-08",1091,8632,24,133,12,4,0,0
1092,1195,44018,"2022-04-08",1092,8632,24,133,12,7,0,0
1093,1195,44018,"2022-04-08",1093,8632,24,133,12,8,0,0
1094,1195,44018,"2022-04-08",1094,8632,24,133,12,4,0,0
1095,1195,44018,"2022-04-08",1095,8632,24,133,7,2,0,0
1096,1195,44018,"2022-04-08",1096,8632,24,133,12,4,0,0
1097,1195,44018,"2022-04-08",1097,8632,24,133,12,4,0,0
1098,1195,44018,"2022-04-08",1098,8632,24,133,12,4,0,0
1099,1195,44018,"2022-04-08",1099,8632,24,133,12,5,0,0
1100,1195,44018,"2022-04-08",1100,8632,24,133,12,4,0,0
1101,1195,44018,"2022-04-08",1101,8632,24,133,8,3,0,0
1102,1195,44018,"2022-04-08",1102,8632,24,133,12,8,0,0
1103,1195,44018,"2022-04-08",1103,8632,24,133,12,3,0,0
1104,8246,43605,"2022-04-08",1104,8632,26,91,20,820,21,0
1105,1195,44018,"2022-04-08",1105,8632,24,133,12,7,0,0
1106,1195,44018,"2022-04-08",1106,8632,24,133,7,3,0,0
1107,1195,44018,"2022-04-08",1107,8632,24,133,12,3,0,0
1108,1195,44018,"2022-04-08",1108,8632,24,133,12,3,0,0
1109,1195,44018,"2022-04-08",1109,8632,24,133,12,4,0,0
1110,340,42664,"2022-04-08",1110,8632,26,91,25,1749,35,0
1112,8246,43605,"2022-04-08",1112,8632,26,91,20,718,0,0
1116,8182,44008,"2022-04-08",1116,8632,24,133,12,4,0,0
1117,1053,36365,"2022-04-08",1117,8632,24,136,12,12,0,0
1118,2846,29514,"2022-04-08",1118,8632,24,133,4,3,0,0
1119,1053,36365,"2022-04-08",1119,8632,24,136,12,5,0,0
1122,2845,28968,"2022-04-08",1122,8632,24,133,12,5,0,0
1124,8182,44008,"2022-04-08",1124,8632,24,133,12,6,0,0
1128,1137,33858,"2022-04-08",1128,8632,24,133,12,4,0,0
1129,1137,33858,"2022-04-08",1129,8632,24,133,12,4,0,0
1130,2845,28968,"2022-04-08",1130,8632,24,133,12,4,0,0
1131,1137,33858,"2022-04-08",1131,8632,24,133,12,4,0,0
1132,1137,33858,"2022-04-08",1132,8632,24,133,12,5,0,0
1133,5805,44011,"2022-04-08",1133,8632,24,133,12,4,0,0
1135,2846,29514,"2022-04-08",1135,8632,24,133,12,4,0,0
1136,1111,44007,"2022-04-08",1136,8632,24,133,12,5,0,0
1137,8182,44008,"2022-04-08",1137,8632,24,133,12,4,0,0
1138,1111,44007,"2022-04-08",1138,8632,24,133,4,2,0,0
1139,5939,33112,"2022-04-08",1139,8632,24,133,12,9,0,0
1140,5802,36360,"2022-04-08",1140,8632,24,133,12,5,0,0
1141,5939,33112,"2022-04-08",1141,8632,24,133,12,9,0,0
1142,1111,44007,"2022-04-08",1142,8632,24,133,12,4,0,0
1143,5939,33112,"2022-04-08",1143,8632,24,133,12,11,0,0
1144,5939,33112,"2022-04-08",1144,8632,24,133,9,7,0,0
1145,1111,44007,"2022-04-08",1145,8632,24,133,9,8,0,0
1146,5939,33112,"2022-04-08",1146,8632,24,133,12,9,0,0
1147,5939,33112,"2022-04-08",1147,8632,24,133,12,6,0,0
1148,5939,33112,"2022-04-08",1148,8632,24,133,12,6,0,0
1149,2846,29514,"2022-04-08",1149,8632,24,133,12,5,0,0
1150,5939,33112,"2022-04-08",1150,8632,24,133,12,4,0,0
1151,5802,36360,"2022-04-08",1151,8632,24,133,12,6,0,0
1153,5324,29488,"2022-04-08",1153,8632,24,133,12,4,0,0
1155,1053,36365,"2022-04-08",1155,8632,24,136,12,6,0,0
1156,5802,36360,"2022-04-08",1156,8632,24,133,12,4,0,0
1157,2846,29514,"2022-04-08",1157,8632,24,133,12,6,0,0
1158,5802,36360,"2022-04-08",1158,8632,24,133,12,4,0,0
1159,340,42664,"2022-04-08",1159,8632,26,91,20,7,0,0
1160,340,42664,"2022-04-08",1160,8632,26,91,20,1019,0,0
1161,3143,29504,"2022-04-08",1161,8632,24,133,12,4,0,0
1162,2465,29516,"2022-04-08",1162,8632,24,133,12,2,0,0
1163,2465,29516,"2022-04-08",1163,8632,24,133,12,4,0,0
1164,3143,29504,"2022-04-08",1164,8632,24,133,7,3,0,0
1165,3143,29504,"2022-04-08",1165,8632,24,133,7,2,0,0
1166,2465,29516,"2022-04-08",1166,8632,24,133,9,3,0,0
1167,3143,29504,"2022-04-08",1167,8632,24,133,12,3,0,0
1168,3143,29504,"2022-04-08",1168,8632,24,133,12,5,0,0
1169,3143,29504,"2022-04-08",1169,8632,24,133,12,4,0,0
1170,3143,29504,"2022-04-08",1170,8632,24,133,8,2,0,0
1171,2465,29516,"2022-04-08",1171,8632,24,133,4,2,0,0
1172,3143,29504,"2022-04-08",1172,8632,24,133,7,2,0,0
1174,3143,29504,"2022-04-08",1174,8632,24,133,12,5,0,0
1175,2845,28968,"2022-04-08",1175,8632,24,133,12,6,0,0
1176,2846,29514,"2022-04-08",1176,8632,24,133,8,34,0,0
1177,1114,29511,"2022-04-08",1177,8632,24,133,12,5,0,0
1178,1114,29511,"2022-04-08",1178,8632,24,133,12,4,0,0
1179,1114,29511,"2022-04-08",1179,8632,24,133,12,5,0,0
1181,1053,36365,"2022-04-08",1181,8813,24,136,12,4,0,0
1182,8182,44008,"2022-04-08",1182,8813,24,133,12,5,0,0
1183,5805,44011,"2022-04-08",1183,8813,24,133,8,4,0,0
1184,2845,28968,"2022-04-08",1184,8813,24,133,12,5,0,0
1185,5324,29488,"2022-04-08",1185,8813,24,133,12,4,0,0
1187,2846,29514,"2022-04-08",1187,8813,24,133,12,6,0,0
1188,2845,28968,"2022-04-08",1188,8813,24,133,12,4,0,0
1189,8182,44008,"2022-04-08",1189,8813,24,133,12,6,0,0
1190,5804,44014,"2022-04-08",1190,8813,24,133,7,2,0,0
1193,2846,29514,"2022-04-08",1193,8813,24,133,8,5,0,0
1194,2846,29514,"2022-04-08",1194,8813,24,133,12,7,0,0
1197,1053,36365,"2022-04-08",1197,8813,24,136,4,22,0,0
1198,2845,28968,"2022-04-08",1198,8813,24,133,12,6,0,0
1199,8182,44008,"2022-04-08",1199,8813,24,133,12,6,0,0
1200,5324,29488,"2022-04-08",1200,8813,24,133,12,5,0,0
1201,2846,29514,"2022-04-08",1201,8813,24,133,12,5,0,0
1202,1053,36365,"2022-04-08",1202,8813,24,136,12,4,0,0
1211,2846,29514,"2022-04-08",1211,8813,24,133,8,6,0,0
1213,2846,29514,"2022-04-08",1213,8813,24,133,12,467,0,0
1217,340,42664,"2022-04-08",1217,8813,26,91,20,5,0,0
1218,340,42664,"2022-04-08",1218,8813,26,91,25,2471,36,0
1219,1111,44007,"2022-04-08",1219,8813,24,133,4,3,0,0
1220,1111,44007,"2022-04-08",1220,8813,24,133,12,8,0,0
1221,8182,44008,"2022-04-08",1221,8813,24,133,12,3,0,0
1222,1111,44007,"2022-04-08",1222,8813,24,133,12,3,0,0
1223,5805,44011,"2022-04-08",1223,8813,24,133,12,4,0,0
1224,5939,33112,"2022-04-08",1224,8813,24,133,12,4,0,0
1225,2846,29514,"2022-04-08",1225,8813,24,133,12,9,0,0
1226,5939,33112,"2022-04-08",1226,8813,24,133,12,7,0,0
1228,5939,33112,"2022-04-08",1228,8813,24,133,12,7,0,0
1229,5939,33112,"2022-04-08",1229,8813,24,133,2,7,0,0
1230,5939,33112,"2022-04-08",1230,8813,24,133,12,7,0,0
1231,5939,33112,"2022-04-08",1231,8813,24,133,12,4,0,0
1233,2846,29514,"2022-04-08",1233,8813,24,133,12,26,0,0
1234,2846,29514,"2022-04-08",1234,8813,24,133,12,9,0,0
1235,1137,33858,"2022-04-08",1235,8813,24,133,12,6,0,0
1236,1137,33858,"2022-04-08",1236,8813,24,133,12,4,0,0
1237,1137,33858,"2022-04-08",1237,8813,24,133,12,4,0,0
1238,1137,33858,"2022-04-08",1238,8813,24,133,12,4,0,0
1239,1114,29511,"2022-04-08",1239,8813,24,133,8,4,0,0
1240,1114,29511,"2022-04-08",1240,8813,24,133,12,4,0,0
1241,1114,29511,"2022-04-08",1241,8813,24,133,12,4,0,0
1242,1114,29511,"2022-04-08",1242,8813,24,133,12,4,0,0
